1860-03-01,2.9879999999999995,2.0909999999999997,Varamin,Iran,36.17N,51.71E
1860-04-01,10.814,1.631,Varamin,Iran,36.17N,51.71E
1860-05-01,17.313,1.274,Varamin,Iran,36.17N,51.71E
1860-06-01,23.066999999999997,1.227,Varamin,Iran,36.17N,51.71E
1860-07-01,26.185,1.294,Varamin,Iran,36.17N,51.71E
1860-08-01,24.906,1.19,Varamin,Iran,36.17N,51.71E
1860-09-01,21.333000000000002,1.38,Varamin,Iran,36.17N,51.71E
1860-10-01,15.078,1.301,Varamin,Iran,36.17N,51.71E
1860-11-01,8.745999999999999,2.197,Varamin,Iran,36.17N,51.71E
1860-12-01,2.353,2.227,Varamin,Iran,36.17N,51.71E
1861-01-01,-0.40100000000000025,1.742,Varamin,Iran,36.17N,51.71E
1861-02-01,-0.3220000000000001,1.4380000000000002,Varamin,Iran,36.17N,51.71E
1861-03-01,5.6019999999999985,1.33,Varamin,Iran,36.17N,51.71E
1861-04-01,10.259,1.297,Varamin,Iran,36.17N,51.71E
1861-05-01,15.859000000000002,1.207,Varamin,Iran,36.17N,51.71E
1861-06-01,20.349,1.7,Varamin,Iran,36.17N,51.71E
1861-07-01,25.287,1.395,Varamin,Iran,36.17N,51.71E
1861-08-01,23.473000000000003,1.0490000000000002,Varamin,Iran,36.17N,51.71E
1861-09-01,19.533,1.158,Varamin,Iran,36.17N,51.71E
1861-10-01,13.107999999999999,1.1640000000000001,Varamin,Iran,36.17N,51.71E
1861-11-01,9.614999999999998,1.58,Varamin,Iran,36.17N,51.71E
1861-12-01,3.1010000000000004,1.804,Varamin,Iran,36.17N,51.71E
1862-01-01,0.3719999999999999,1.645,Varamin,Iran,36.17N,51.71E
1862-02-01,1.1869999999999998,1.595,Varamin,Iran,36.17N,51.71E
1862-03-01,6.151999999999999,1.369,Varamin,Iran,36.17N,51.71E
1862-04-01,11.043,1.3259999999999998,Varamin,Iran,36.17N,51.71E
1862-05-01,16.599,1.686,Varamin,Iran,36.17N,51.71E
1862-06-01,22.770000000000003,1.29,Varamin,Iran,36.17N,51.71E
1862-07-01,25.173000000000002,1.187,Varamin,Iran,36.17N,51.71E
1862-08-01,23.101,1.143,Varamin,Iran,36.17N,51.71E
1862-09-01,18.682000000000002,1.649,Varamin,Iran,36.17N,51.71E
1862-10-01,11.534,1.4269999999999998,Varamin,Iran,36.17N,51.71E
1862-11-01,6.7719999999999985,1.5919999999999999,Varamin,Iran,36.17N,51.71E
1862-12-01,0.4229999999999996,1.865,Varamin,Iran,36.17N,51.71E
1863-01-01,0.09199999999999986,1.835,Varamin,Iran,36.17N,51.71E
1863-02-01,1.358,2.6439999999999997,Varamin,Iran,36.17N,51.71E
1863-03-01,6.132999999999999,1.318,Varamin,Iran,36.17N,51.71E
1863-04-01,10.375,1.7169999999999999,Varamin,Iran,36.17N,51.71E
1863-05-01,17.598,1.976,Varamin,Iran,36.17N,51.71E
1863-06-01,21.928,1.393,Varamin,Iran,36.17N,51.71E
1863-07-01,25.389,1.359,Varamin,Iran,36.17N,51.71E
1863-08-01,23.169,1.3359999999999999,Varamin,Iran,36.17N,51.71E
1863-09-01,19.548,1.443,Varamin,Iran,36.17N,51.71E
1863-10-01,13.460999999999999,1.4180000000000001,Varamin,Iran,36.17N,51.71E
1863-11-01,7.555999999999999,1.507,Varamin,Iran,36.17N,51.71E
1863-12-01,2.542,1.75,Varamin,Iran,36.17N,51.71E
1864-01-01,-1.0330000000000004,1.756,Varamin,Iran,36.17N,51.71E
1864-02-01,-0.1930000000000001,1.905,Varamin,Iran,36.17N,51.71E
1864-03-01,5.596,1.63,Varamin,Iran,36.17N,51.71E
1864-04-01,12.165,1.186,Varamin,Iran,36.17N,51.71E
1864-05-01,16.743,1.219,Varamin,Iran,36.17N,51.71E
1864-06-01,23.301,1.5759999999999998,Varamin,Iran,36.17N,51.71E
1864-07-01,24.71,1.077,Varamin,Iran,36.17N,51.71E
1864-08-01,24.27,1.6059999999999999,Varamin,Iran,36.17N,51.71E
1864-09-01,20.601,1.4780000000000002,Varamin,Iran,36.17N,51.71E
1864-10-01,15.112,1.376,Varamin,Iran,36.17N,51.71E
1864-11-01,8.498,1.8519999999999999,Varamin,Iran,36.17N,51.71E
1864-12-01,2.426,1.6119999999999999,Varamin,Iran,36.17N,51.71E
1865-01-01,3.1060000000000003,1.82,Varamin,Iran,36.17N,51.71E
1865-02-01,3.952,1.788,Varamin,Iran,36.17N,51.71E
1865-03-01,6.465,1.297,Varamin,Iran,36.17N,51.71E
1865-04-01,10.09,1.8119999999999998,Varamin,Iran,36.17N,51.71E
1865-05-01,15.597999999999999,1.577,Varamin,Iran,36.17N,51.71E
1865-06-01,21.895000000000003,1.581,Varamin,Iran,36.17N,51.71E
1865-07-01,24.54,1.17,Varamin,Iran,36.17N,51.71E
1865-08-01,24.412,1.0090000000000001,Varamin,Iran,36.17N,51.71E
1865-09-01,19.989,1.0959999999999999,Varamin,Iran,36.17N,51.71E
1865-10-01,15.495,1.327,Varamin,Iran,36.17N,51.71E
1865-11-01,9.23,1.5919999999999999,Varamin,Iran,36.17N,51.71E
1865-12-01,0.7629999999999999,1.8869999999999998,Varamin,Iran,36.17N,51.71E
1866-01-01,0.8529999999999998,1.588,Varamin,Iran,36.17N,51.71E
1866-02-01,2.212,1.694,Varamin,Iran,36.17N,51.71E
1866-03-01,5.379,1.393,Varamin,Iran,36.17N,51.71E
1866-04-01,9.438,1.729,Varamin,Iran,36.17N,51.71E
1866-05-01,16.89,1.615,Varamin,Iran,36.17N,51.71E
1866-06-01,21.174000000000003,1.111,Varamin,Iran,36.17N,51.71E
1866-07-01,24.914,1.443,Varamin,Iran,36.17N,51.71E
1866-08-01,25.248,1.1909999999999998,Varamin,Iran,36.17N,51.71E
1866-09-01,19.606,1.037,Varamin,Iran,36.17N,51.71E
1866-10-01,13.693,1.48,Varamin,Iran,36.17N,51.71E
1866-11-01,7.611999999999999,1.348,Varamin,Iran,36.17N,51.71E
1866-12-01,3.877,1.5659999999999998,Varamin,Iran,36.17N,51.71E
1867-01-01,1.461,1.84,Varamin,Iran,36.17N,51.71E
1867-02-01,1.555,1.4409999999999998,Varamin,Iran,36.17N,51.71E
1867-03-01,6.676,1.374,Varamin,Iran,36.17N,51.71E
1867-04-01,11.165,1.45,Varamin,Iran,36.17N,51.71E
1867-05-01,17.105,1.242,Varamin,Iran,36.17N,51.71E
1867-06-01,21.374,1.252,Varamin,Iran,36.17N,51.71E
1867-07-01,24.558000000000003,1.3719999999999999,Varamin,Iran,36.17N,51.71E
1867-08-01,23.664,1.094,Varamin,Iran,36.17N,51.71E
1867-09-01,19.381,1.45,Varamin,Iran,36.17N,51.71E
1867-10-01,14.18,1.422,Varamin,Iran,36.17N,51.71E
1867-11-01,10.04,2.013,Varamin,Iran,36.17N,51.71E
1867-12-01,5.089,1.865,Varamin,Iran,36.17N,51.71E
1868-01-01,2.373,1.625,Varamin,Iran,36.17N,51.71E
1868-02-01,0.983,1.857,Varamin,Iran,36.17N,51.71E
1868-03-01,5.935,1.896,Varamin,Iran,36.17N,51.71E
1868-04-01,10.799000000000001,2.7260000000000004,Varamin,Iran,36.17N,51.71E
1868-05-01,15.937999999999999,1.3980000000000001,Varamin,Iran,36.17N,51.71E
1868-06-01,21.031999999999996,1.194,Varamin,Iran,36.17N,51.71E
1868-07-01,24.930999999999997,1.099,Varamin,Iran,36.17N,51.71E
1868-08-01,23.886,1.11,Varamin,Iran,36.17N,51.71E
1868-09-01,20.53,1.465,Varamin,Iran,36.17N,51.71E
1868-10-01,16.778,1.791,Varamin,Iran,36.17N,51.71E
1868-11-01,10.309000000000001,2.08,Varamin,Iran,36.17N,51.71E
1868-12-01,2.983,1.82,Varamin,Iran,36.17N,51.71E
1869-01-01,1.368,2.0780000000000003,Varamin,Iran,36.17N,51.71E
1869-02-01,2.971,1.6130000000000002,Varamin,Iran,36.17N,51.71E
1869-03-01,6.007999999999999,2.1630000000000003,Varamin,Iran,36.17N,51.71E
1869-04-01,10.106,2.186,Varamin,Iran,36.17N,51.71E
1869-05-01,17.371,1.6340000000000001,Varamin,Iran,36.17N,51.71E
1869-06-01,23.748,1.2819999999999998,Varamin,Iran,36.17N,51.71E
1869-07-01,24.956999999999997,1.3719999999999999,Varamin,Iran,36.17N,51.71E
1869-08-01,25.683000000000003,1.43,Varamin,Iran,36.17N,51.71E
1869-09-01,20.66,1.074,Varamin,Iran,36.17N,51.71E
1869-10-01,15.254,1.599,Varamin,Iran,36.17N,51.71E
1869-11-01,9.17,1.251,Varamin,Iran,36.17N,51.71E
1869-12-01,2.849,1.594,Varamin,Iran,36.17N,51.71E
1870-01-01,2.115,1.969,Varamin,Iran,36.17N,51.71E
1870-02-01,2.661,1.7619999999999998,Varamin,Iran,36.17N,51.71E
1870-03-01,8.326,1.952,Varamin,Iran,36.17N,51.71E
1870-04-01,9.91,1.7109999999999999,Varamin,Iran,36.17N,51.71E
1870-05-01,18.074,1.32,Varamin,Iran,36.17N,51.71E
1870-06-01,21.346999999999998,1.3940000000000001,Varamin,Iran,36.17N,51.71E
1870-07-01,23.842,1.36,Varamin,Iran,36.17N,51.71E
1870-08-01,24.996,1.368,Varamin,Iran,36.17N,51.71E
1870-09-01,21.696,1.031,Varamin,Iran,36.17N,51.71E
1870-10-01,13.627,1.3940000000000001,Varamin,Iran,36.17N,51.71E
1870-11-01,8.902999999999997,1.9080000000000001,Varamin,Iran,36.17N,51.71E
1870-12-01,4.789,1.734,Varamin,Iran,36.17N,51.71E
1871-01-01,1.3230000000000002,1.913,Varamin,Iran,36.17N,51.71E
1871-02-01,1.775,2.115,Varamin,Iran,36.17N,51.71E
1871-03-01,5.432,2.063,Varamin,Iran,36.17N,51.71E
1871-04-01,12.353,1.577,Varamin,Iran,36.17N,51.71E
1871-05-01,18.22,1.4480000000000002,Varamin,Iran,36.17N,51.71E
1871-06-01,21.610000000000007,1.34,Varamin,Iran,36.17N,51.71E
1871-07-01,24.5,1.659,Varamin,Iran,36.17N,51.71E
1871-08-01,24.699,1.3,Varamin,Iran,36.17N,51.71E
1871-09-01,19.999000000000002,1.107,Varamin,Iran,36.17N,51.71E
